original,abbreviation,count
conscientiously,cnscntsly,1
stampede,stmpd,1
orchestral,orchstral,1
harmonica,mouth organ,1
hamstrings,amstrngs,1
inspected,insptd,1
emigration,emigrtn,1
advancing,advncg,1
showcase,shocse,1
karadzic,krdzc,2
colonization,colnztn,1
polluting,plltng,1
simpsons,simpsns,1
drastically,drstcaly,1
commercials,comm'l,1
pluralist,Plrlst,1
channing,chaning,1
exporters,exprtrs,1
oddities,odt,1
rightful,rgtfl,1
stimulate,STMUL,1
mailings,mlings,1
sidekick,SDEK,1
operative,oprtv,1
brokerage,brkerg,1
henderson,hndrsn,1
adventurers,venturer,1
exclaiming,exclming,1
workforce,Wkfrc,1
superintendent,suprintendnt,1
constricted,cnstrictd,1
coursing,corsng,1
afterthought,aftrthot,2
midlevel,mdlvl,1
hercules,hercles,1
stretcher,strechr,1
forceful,forcful,1
disintegration,disinteg,2
cleanliness,clnlnss,1
transport,t'sport,1
groaning,grn,1
variability,variability,1
honoring,honor_g,1
premised,prmsd,1
machiavelli,machaveli,1
happiest,HP,1
equipped,eqipd,1
testified,testfd,1
continents,cont,1
revisionism,rvsnsm,2
wariness,warinss,1
combustion,cmb,1
comprehension,compre,1
disjointed,DJD,1
ligaments,lgmnts,1
harvests,Hrvsts,1
apartments,aprtmnts,1
invoking,invkng,1
hobbyists,hobbsters,1
olfactory,olftry,1
prancing,prancng,1
justifications,jstifcatns,1
prohibitively,prhibtvly,1
newborns,Nwbrns,1
concluding,CCDNG,1
outlying,outlyg,1
decentralized,dectlzd,1
contribution,contribn,1
atypical,atypcl,1
elephant,elephnt,2
collaborative,colbortv,1
unnecessarily,unecsrly,1
laterally,ltaly,1
penetration,pntrtn,1
individualistic,indivd,1
caroline,crline,1
barrymore,barmo,1
adrenalin,adrnaln,1
accessible,open,1
resources,rsources,1
absently,abstly,1
accelerating,acc'tng,1
irresistible,irrisb,1
signpost,SNPOST,1
tailhook,tlhk,1
deflected,dflctd,2
investigative,invstgtv,1
energizing,engzg,1
lutherans,ltherns,1
installs,instlls,1
unheeded,unhd,1
unmediated,ummdiatd,1
quantitatively,quntvly,1
essayist,easyst,1
preventative,pr'v'tive,1
pediatrics,pdtc,1
intonation,intnt,1
assigned,asnd,1
staircases,strcs,1
learning,learn,1
harmonies,harmnies,1
averting,avrting,1
wrestling,WRSTLNG,1
structure,sttre,1
refocusing,refoscng,1
interstellar,inst,1
newsstand,nwsstd,1
forerunner,4rnnr,1
unflattering,unflttrng,1
equities,eqtez,1
corporeal,crpreal,2
scavengers,scvngers,1
lodgings,ldgngs,1
forensics,fornscs,1
gratuitous,grat,1
dullness,dulns,1
programmers,prgrmrs,1
pinching,p'ching,1
quizzically,qzclly,1
turnaround,Trnarnd,1
glendale,glndl,1
reconstitute,reconst.,1
positing,psing,1
collisions,collisns,1
undertaking,underta,3
smallish,smllish,1
manipulation,mnipltn,1
preseason,p-seas,1
enveloping,envlopin,1
separateness,Apart,1
placement,placmnt,1
predominates,pdmts,1
pragmatism,prgmtsm,2
springfield,SF,1
electrodes,elect'des,1
clandestine,cland'ne,1
onslaught,onslght,1
occupancy,occup,1
chessboard,chessb,1
switzerland,swiss,1
customization,cstmiztn,1
virtuoso,VRTUSO,1
gentlemanly,gntlmanly,1
computer,comp,1
toothpick,Tthpck,1
hazelnuts,hzlnuts,1
treasure,tr,1
walkways,walkwys,1
reminder,remndr,1
qualifiers,qf,1
lifelike,flike,1
dispenses,dpnses,1
daimlerchrysler,dmlrchryslr,1
kinesthetic,knstic,1
hoodlums,HDLUMS,1
variables,vars,1
variables,vari,1
lavender,lvdr,1
representations,stand for,1
newsprint,nwsprnt,1
cheerfulness,chf,1
amusements,amsmnts,2
suggestively,sggstvly,1
assurance,ASS,1
sharecroppers,shcroppers,1
chirping,chrpng,1
quiescent,qcent,1
irrefutable,irrfutble,1
thoughtless,TL,1
undisturbed,undstrbed,1
countertop,cnrtp,1
decentralized,dcentralzd,1
deregulated,Drgul8fd,1
baritone,bte,1
impersonating,impersoning,1
traitors,traitrs,1
listened,lsnd,2
inaccuracies,in,1
demoralizing,dmrlizng,1
farewells,frwls,1
indefensible,indfensble,1
cummings,cmmgs,1
mcnamara,mcnam,1
instinctual,instinct,1
willingness,WLNGNS,1
marketing,markng,1
scarecrow,Scrcrw,1
criminals,crime,1
authentic,auth.,1
restriction,Rstn,1
concomitant,concomtnt,1
citigroup,ctygrp,1
grafting,grftng,2
dyslexia,dyslx,1
criticize,crtcz,1
bedraggled,bedrggld,2
importation,importation,1
propagating,propgatg,1
uninhibited,uninhbted,1
backtracking,bktrking,1
invention,inv,1
withdrawals,wthdrwls,1
individualistic,indvdstc,1
guillaume,gullume,1
odysseus,Odyseus,1
shortcomings,shtcmngs,1
immaterial,IMMTRL,1
exploits,Explts,1
meteorological,meteoro,1
littlest,ltlst,1
snorting,snrtng,1
illuminating,light,1
unnerving,unnrvg,1
reintegration,RINT,1
community,comnty,1
cheerily,cheer,1
environment,envrnmnt,1
etceteras,ETCS,1
jeopardized,jeopard'zd,1
supplements,splmts,1
teenaged,Teenagd,1
motorcycles,mtrcyls,1
complicating,cmplctng,2
interfering,Intferin,1
splashes,Splshes,1
professions,professun,1
denouement,dnouemnt,1
monitoring,mntring,1
independent,ind,1
addressing,Adsg,1
commercials,cmmrcls,1
astrophysicists,asphys,1
atonement,atonemnt,1
trafficked,tfkd,1
citigroup,citigp,1
withdrawals,withdrwls,1
vignette,vign,1
aficionados,aficos,1
credence,cdence,1
analyzes,anlyzs,1
broached,broach,1
exhibitor,Xibitor,1
lawsuits,lawts,1
socialize,socials,1
astronomer,astrnr,1
regulatory,regltori,1
atlantan,atlntn,1
miseries,msres,1
backyards,bckyrds,1
resemble,resmble,1
vernacular,vrnaclr,1
unleashes,unlshs,1
suspicions,sspcs,1
intending,ntndg,1
rockdale,rckdle,1
attaches,atchs,1
atonement,atnmt,1
pacifica,pac,1
meridian,MRDN,1
combined,cmbnd,1
confluence,confluent,1
journals,Jnls,1
tethered,teter,1
torturing,Trtring,1
accentuating,accent'g,1
banality,banlty,1
register,regr,1
foodborne,foodbrn,1
cautions,cauts,1
plaguing,plgng,1
fishbowl,fishbwl,1
expectancy,exptcy,1
formative,formtve,1
deciphered,Deciferd,1
satirist,strst,1
happenstance,hppnsnc,1
birthmark,birthmrk,1
materialistic,matlistic,1
generates,nerates,1
operandi,oper'd,1
perturbed,PT,1
immanuel,IM,1
whatsoever,whtsvr,1
undermined,undermnd,1
extraterrestrial,etrstl,1
channeling,ch,1
transferred,transfd,1
farewells,goodbyes,1
returnees,rtrnes,1
harmonized,hrmnzd,1
twinkling,twk,1
inversion,invzn,1
struggled,if your struggled you will improve,1
stupidly,STPD,1
sandpaper,sndppr,1
headnote,hdnt,2
compendium,compdm,1
enviable,enviable,1
acclaimed,accimed,1
atonement,Atnmnt,1
ushering,ushrin,1
gubernatorial,guberntl,1
wriggling,wrglng,2
readying,rdying,1
subtitled,subld,1
declaring,declare,1
blatantly,blatntly,1
hangovers,hovrs,1
precocious,Preco,1
unwillingly,unwilingly,1
foodborne,fdbrne,1
eugenics,eug,1
chechnya,chekna,1
illustrate,illustrate,1
templeton,TPT,1
totalizing,ttlzg,1
snorting,snrting,1
thermonuclear,thrmonclr,1
massachusetts,Masstts,1
collagen,cllgn,1
sanskrit,skrit,1
transferred,tsfrd,1
terminus,term.,1
unmarried,unm,1
southwest,sutwst,1
hypnotic,hyptc,1
substandard,substndrd,1
interchange,interchang,1
directors,dir,1
pentecostal,pntecstl,1
synapses,synpss,1
nonreligious,nonrelig,1
hairless,hrls,1
robberies,robrys,1
ergonomic,ergonmic,1
briefing,brfng,1
enrollments,enroll's,1
evocative,evctv,1
competition,COMP,1
serviceman,svcman,1
pretentious,pretent,1
julianne,juliane,1
decentralization,dcntrln,1
generals,gnrls,1
shutdown,shtdw,1
causative,custive,1
wanderer,wand'r'r,1
miniscule,mini,1
opposition,oppstn,2
instrumentation,instrmntation,5
strolled,strlld,1
paramedic,prmdc,1
pardoned,prdned,1
indicate,point,1
conditions,cndtion,1
appreciatively,apprctvly,2
allegheny,algny,1
respondent,rspndnt,1
circumstance,circstc,1
muhammed,muhmd,1
newsrooms,nsrooms,1
reference,refrnce,1
simmering,smring,1
numbness,numby,1
corrective,corretv,1
relations,rellies,1
enrollment,enrollmnt,4
undesirable,undsrble,1
shiitake,shk,1
absorbing,sponge,1
quizzical,quizzl,1
socialization,socialzation,1
investigate,investig.,1
solitaire,solit,1
interstellar,intrstllr,1
honoring,hnori,1
creditor,crdtr,1
horsepower,hspwr,3
phenomenon,P,1
cluttered,Clutrd,1
beginnings,begs,1
existence,exstnc,1
mcedwards,mcdwards,1
preferably,prefbly,1
eradicate,rdicat,1
descending,Dscendng,1
meteorological,meteorolog,1
penciled,pencil'd,1
statesmen,statesmn,1
magnificently,magnificnly,1
kirkpatrick,krkptrck,1
lawrence,lawrnce,1
stagnated,stgnted,1
retaining,retaing,1
streetwise,strtws,1
detainees,dtains,1
catalysts,catlysts,1
specimens,specmns,1
convinces,Convnc,1
socialization,soclization,1
introductory,intro,2
painterly,paintrly,1
farcical,frcl,1
techniques,tchnqs,1
challenging,Chllng,1
dissemination,dsmntn,1
bloodied,bldeed,1
instrumentation,instrument,4
signature,sig.,1
conjures,conjrs,1
recurrent,recur't,1
festival,fstvl,1
etiology,etlg,1
ammonium,amonium,1
enviable,nviabl,1
chargers,chgrs,1
subcontractors,subbies,1
rotational,rottnl,1
sometime,smtim,1
polished,polished,1
processors,procssrs,1
humanely,humnly,1
euthanasia,uthnasia,1
gardeners,g'dners,1
peephole,ppge,1
disposal,dsposal,1
developer,Devlpr,1
quantify,qfy,1
lieberman,liebmn,1
wrongfully,rngfly,1
smallish,smllsh,2
spectrum,spctrm,1
experiences,exprcs,1
sidestepped,sdspd,1
unmarked,umkd,2
compared,comprd,2
croaking,crok,1
appraisals,appr,1
advocates,advct,1
comprehension,comp,15
knickers,kckrs,1
kidnapper,kdnppr,2
idleness,IDLN,1
unleashing,unlshg,1
powdered,pwdd,1
countering,ctring,1
compressed,compress.,1
regularly,RGL,1
unmediated,umed,1
transitory,transtry,1
apologies,aplgs,2
pittsburg,PGA,1
significantly,sgnfcntly,2
stockbridge,stkbrdg,1
headline,hdln,1
referred,rffrd,1
aqueduct,aquadct,1
billboards,bllbrds,1
detainees,captive,1
equities,eq,1
reevaluated,REVA,1
components,cmpont,1
exploration,xplortn,3
licensure,licensre,1
dovetail,dvtl,2
competent,cmpnt,1
seamless,smlss,2
spectacles,spctcles,1
fairness,fair,1
inspected,inspetd,1
decidedly,decd,1
petunias,tunias,1
discounted,dscntd,1
shouting,shoutng,1
significance,sgnfcan,1
purification,puration,1
translates,trnslt,2
components,compnent,1
opposition,opposit,2
collisions,collsn,2
multiculturalism,mltclsm,1
outlandish,outlndsh,1
christmases,xmases,2
granddaughters,grnddters,1
assassins,ssassns,1
countering,CountO,1
darkness,drknss,1
refurbish,Refurb,1
interval,intrvl,1
totaling,totlng,1
detectives,dtctvs,1
fascinating,FSNT,1
treasure,treas,1
stratification,stratfn,1
preserve,Presrv,1
physicality,phys,1
franchising,frnchisng,1
winnipeg,winn-p,1
centralization,Cntrliztn,1
imaginary,imgnry,3
rotational,rotate,1
alleviation,alvion,1
depraved,dprved,1
acquiescence,aquiesenc,1
secondary,secdary,1
environment,nvrmnt,1
parkinson,prknsn,1
symbolically,symbol,1
credentialing,crdetling,1
constitutionality,constly,1
lumbered,luberd,1
switzerland,SWL,1
prohibition,prhbtn,1
prehistory,prehstry,1
comptroller,cmptrlr,1
transmissions,transmi,7
takeovers,tekovrs,1
constitutionality,const,1
hardware,Harwre,1
undeniable,Undnble,1
volunteers,vteers,1
fraction,frctn,1
compartment,cmptmt,1
briefcases,briefecases,1
speechless,spchles,1
zucchini,zucc,1
rostenkowski,rostkow,1
perilously,perlsly,1
conversation,cnvsatn,1
communicator,comm,4
pharmacology,prmogy,1
opposition,opostn,1
honeymoon,hnmn,2
prospecting,prospctin,1
inventions,Invntns,1
cognizant,cgnzt,1
baptized,bptzd,1
investment,invstmnt,5
thickens,thckns,1
inquiries,inqures,1
unforgettable,Unfrgtbl,1
fecundity,fecndty,1
periodicals,prdicl,1
bludgeoned,bludgnd,1
inherits,inhrts,1
pregnancy,Prgnncy,1
doctrine,dctrin,1
breakaway,brkawy,1
pesticide,pestcde,1
ameliorate,mliorte,1
democratization,democracy,1
clutches,cltchs,1
grasslands,the grasslands improves,1
preoccupation,preocption,1
socialization,socializtn,1
experiments,xpmts,4
perished,perishd,1
manslaughter,mnslghtr,1
bethlehem,bethlem,1
wastebasket,wstbskt,1
circumstance,crnmstn,5
flaunting,fluntng,1
injurious,injrs,1
cabbages,cbgs,1
amphitheater,amphe,1
diminish,dimsh,1
positively,pstvly,1
reworking,rework,1
hallowed,hallode,1
subcommittees,subcoms,1
encouragement,encrgmnt,1
tribalism,tribl,1
criminality,crmnality,1
lascivious,LASCVOUS,1
choruses,chrs'es,1
moroccan,mrcc,1
goldfish,gldfsh,1
rapidity,rap,1
impoverished,impvrisht,1
attributes,attrbts,1
centrally,cntrlly,1
insistent,instny,1
extracurricular,extracurr',1
feinberg,fnbg,1
comforting,cmfrtng,2
admiring,admrg,1
distillation,distiln,1
kingsley,singer,1
somersaults,somrsaults,1
denomination,Demtn,1
prevalent,prvalnt,1
nuptials,nptils,1
parasite,praste,1
unsurprising,unsrprsg,1
processors,process,1
educations,edu,1
educations,eds,1
adrienne,adren,1
vocational,voca,19
unseemly,unsmly,1
confiscate,confct,1
goldfish,gfish,1
destabilized,dess,1
actuarial,actrial,1
dispensation,dispnatn,1
virulent,vrlnt,2
perennial,prnal,1
ethnicity,heritage,1
reinstatement,rittt,1
sterling,strlng,1
populate,poplt,1
defenseless,defensls,1
schoolchildren,schlchl,5
gangrene,gangrne,1
unpatriotic,nptriotc,1
wavelengths,wvlg,1
graduation,grad,3
reserves,reservs,1
foundation,fdt,1
primitive,prim,1
passages,pas,1
mechanically,mechally,3
occupiers,upiers,1
presides,PRESDS,1
mechanically,mechanica,1
separateness,sprtness,1
bodybuilder,bdb,1
sensitive,sens,1
compendium,Cmpdium,1
either/or,e/o,1
knitting,knttng,1
ostentatious,ostent,1
primarily,primly,1
bucharest,buch,1
terminal,tml,1
fingerprints,fp,1
incidents,incdnts,1
fallback,fallbck,1
outgrown,outgrwn,1
announcer,anouncr,1
manipulation,mnpultion,1
chemicals,chem,1
morphine,Morphn,1
returned,ret,1
inhabits,ihbts,1
tampering,tmprng,1
verification,verifctn,1
assignments,assign,6
florence,flrnc,1
manufactured,mnfctd,1
typified,Typifyd,1
peasantry,Pesntry,1
democratization,democra,8
fluoride,f'ide,1
falsetto,fl,1
collectible,collect'le,1
newsstand,nwstnd,1
undercutting,udctng,1
solutions,sol,1
fecundity,fcndty,1
spartans,sprtns,2
magnetism,mgntsm,1
switches,changes,1
relocating,relo,1
shortages,shortgs,1
despotic,despotic,1
crystalline,Crystlne,1
unhooked,unh'd,1
greedily,greedly,1
glimpsing,gl'ing,1
culpability,clpblty,2
columbus,Clbs,1
attractions,attrctions,1
unabomber,UBMBR,1
unyielding,unyieldng,1
postulates,pstls,1
inexhaustible,nxhuastble,1
editorials,edits,1
unrequited,unriqted,1
incremental,incrmntl,1
afterlife,aftrlf,1
colonization,clnztns,5
numbness,nmbnss,1
contradictory,ctrdty,1
headliner,hdlinr,1
attrition,attn,2
resemble,rsmble,1
signatories,SIGNT,1
surrounds,surrnds,1
leningrad,lningrd,1
bottomed,btomd,1
lectured,lectrd,1
mimicked,mimked,1
undertaking,undrtaking,3
oceanography,ocgr,1
officially,offclly,1
mystifying,mystfg,1
appearances,app-ces,1
interlocutors,Intrlctrs,1
accordingly,accdingly,1
atmospheric,atmsphrc,6
everglades,evrglds,2
reflecting,rfltng,1
carolinas,carolins,1
flattened,fltn'd,1
pressurized,PRZZED,1
unfeeling,unflng,1
individualistic,indvdls,1
bulldozers,buldzrs,1
pretended,ptdd,1
unbeaten,Ubtn,1
suffering,sffrng,1
connects,cnects,1
designates,desnates,1
wealthiest,wthst,1
farcical,fccl,1
kristine,krsten,1
incendiary,indiary,1
individualism,indvdulsm,1
unforgettable,unfgtbl,1
virtuoso,vrtoso,1
undergraduates,undergrads,6
brighten,brit,1
barracks,brrcks,1
sunnyvale,snyvle,1
espresso,sprso,1
sandbags,s-bags,1
jordanian,Jordan,1
biodiversity,biodi,1
handpicked,hndpckd,1
antiquity,antiqty,2
evenings,eve,1
lighters,ligh,1
emotionally,Emoshnly,1
pontificate,PNTF,1
expanding,xpandng,1
equipped,eqpd,1
prohibited,prohbtd,1
viciously,vscusly,1
instrumentation,instru,1
anointed,annt,1
vaudeville,vdvlle,1
venturing,vntring,2
trampoline,tramplne,1
switched,swtchd,2
brawling,brwlng,1
namesake,namesake,1
denomination,denom,1
investments,invstmnts,1
everglades,e glades,1
castigated,CSG,1
investigation,investg,1
demonstrably,Dmnstrbly,1
oceanography,ocengrafy,1
projectiles,missile,1
superintendents,sprtndnts,1
colonizing,coloned,1
bloomington,blmgtn,1
pedophiles,pedo's,1
pragmatism,prags,1
improper,imppr,1
planters,plantrs,1
dimensional,Dmnsionl,1
xiaoping,xipng,1
evaporate,evaprate,1
dispersing,dsprsg,1
mandated,mndted,1
pregnancy,preg,1
reference,refrnc,1
waterfall,wtrfal,1
inflationary,infl,5
noticing,ntcing,1
dovetail,Dvtl,1
classify,clsfy,1
carriers,carrs,1
europeans,Euros,1
glossary,gsry,1
pestered,pestred,1
grinding,grndg,1
confirmed,cnfrmd,3
sarandon,srndon,2
submerged,submrgd,1
forestall,4stall,1
meticulous,mtcls,1
cartoonist,cartnist,1
congresswoman,congrsswman,1
quilting,qlg,1
dissonance,dissnce,1
immigrants,immgrnt,1
homesick,hmsck,2
patronage,patrge,1
mongolia,Mnglia,1
undeniable,undb,1
corrective,rectifies,1
ascribed,ascrbd,1
stonework,stnwrk,1
manufacture,mnfr,1
suppressing,spprssg,1
scurries,scurries,1
misunderstood,misuderstd,1
wolfgang,Wolgng,1
belongings,blongngs,1
sedentary,sedtry,1
decentralized,decntrlzd,1
irresistible,irstble,1
paramedic,pmd,1
slaughtered,slghthed,1
preferably,pfby,1
disillusioned,disillsnd,1
pedestrians,peds,14
holloway,hollwy,1
crumpling,crumps,1
rivalries,rvlrs,1
congresswoman,congresswoman,1
certainly,CERT,1
carolinas,crlnas,1
pronounced,prnnced,1
bleaching,blichin,1
introductory,INTDCTRY,1
acquiesced,acqcd,1
terrorizing,Trrz,1
adoption,adtn,1
soybeans,sybns,1
gangrene,Gngrne,1
waterfall,Wtrf,1
mercantile,merc,1
neediest,needst,1
implication,impl'n,1
gobbling,gobling,1
interstellar,intrstllar,2
wariness,wrns,1
protectionism,protnsm,1
depressions,dpssions,1
converged,cnvrgd,1
subtraction,subtrctn,1
laypeople,lyppl,1
transformer,trnsfrmr,1
securities,sec'ties,1
unfaithful,nfatful,1
unfriendly,nfrndly,1
isabelle,isabll,1
allocates,allocates,1
discriminatory,discr,1
industrialized,industrializ,2
installed,intlld,1
extracting,xtratin,1
separatists,spratsts,1
transient,trnsnt,1
managing,mangg,1
advantage,vntge,1
signifies,sg,1
inertial,nrtl,1
accelerating,accel.,1
franchising,chising,1
mongolia,mongla,1
middlemen,midmen,1
rosemary,RSMRY,1
gingerly,ginly,1
cinderella,cindlla,1
numerically,numrcly,1
plantations,plantatns,1
relatively,rltively,1
unruffled,unrfld,1
inexorably,inxrably,1
staggered,stged,1
suppressing,suprssng,1
fugitives,fgtives,1
educationally,edu,6
seasonings,seng,1
archaeological,archlgcl,1
preparations,pptns,1
actuators,actutrs,1
lamentable,lmntble,1
reliability,relblty,1
bountiful,bltfl,1
kidnapper,kdnaper,1
expeditiously,expedly,1
middlebury,midbury,1
gratuitous,gtts,1
inspiration,insprtn,1
pathetically,patheticly,1
promising,Prmsing,1
pristine,prstne,1
heroically,hrcy,1
